Country,Año,Trimestre,Mes,Día,Month Name,Product,Segment,Suma de  Sales,Avg Sale per Unit,Suma de COGS,Suma de Discounts,Suma de Gross Sales,Suma de Manufacturing Price,Suma de Month Number,Suma de Profit,Profit Margin %,Suma de Sale Price,Total COGS,Suma de Units Sold,Suma de Year,Discount Band
Germany,2014,Qtr 2,abril,1,April,Amarilla,Enterprise,527437.5,"124,9852 €",506340,0,527437.5,260,4,21097.5,4,125,506340 €,4220,2014,None
Germany,2014,Qtr 2,abril,1,April,Carretera,Government,50052,"19,4 €",25800,1548,51600,3,4,24252,48.45360824742268,20,25800 €,2580,2014,Low
Germany,2014,Qtr 2,abril,1,April,Montana,Government,360899,301 €,311740,58751,419650,5,4,49159,13.621262458471762,350,311740 €,1199,2014,High
Germany,2014,Qtr 2,abril,1,April,Paseo,Government,8107.96,"6,44 €",6295,705.04,8813,10,4,1812.96,22.36024844720497,7,6295 €,1259,2014,Medium
Germany,2014,Qtr 2,abril,1,April,Paseo,Small Business,407376,"288,1018 €",353625,16974,424350,10,4,53751,13.194444444444445,300,353625 €,1414,2014,Low
Germany,2014,Qtr 2,abril,1,April,Velo,Midmarket,6885,"13,5 €",5100,765,7650,120,4,1785,25.925925925925924,15,5100 €,510,2014,High
Germany,2014,Qtr 2,abril,1,April,VTT,Channel Partners,34056,12 €,8514,0,34056,250,4,25542,75,12,8514 €,2838,2014,None
Germany,2014,Qtr 2,mayo,1,May,Amarilla,Enterprise,278810,"122,5 €",273120,5690,284500,260,5,5690,2.0408163265306123,125,273120 €,2276,2014,Low
Germany,2014,Qtr 2,mayo,1,May,Carretera,Government,12066.6,"18,2 €",6630,1193.4,13260,3,5,5436.6,45.05494505494506,20,6630 €,663,2014,Medium
Germany,2014,Qtr 2,mayo,1,May,Montana,Government,480340,329 €,379600,30660,511000,5,5,100740,20.972644376899694,350,379600 €,1460,2014,Medium
Germany,2014,Qtr 2,mayo,1,May,Paseo,Government,7051.8,"6,44 €",5475,613.2,7665,10,5,1576.8,22.36024844720497,7,5475 €,1095,2014,Medium
Germany,2014,Qtr 2,mayo,1,May,Paseo,Small Business,508032,294 €,432000,10368,518400,10,5,76032,14.965986394557824,300,432000 €,1728,2014,Low
Germany,2014,Qtr 2,mayo,1,May,Velo,Midmarket,21573,"14,1 €",15300,1377,22950,120,5,6273,29.078014184397162,15,15300 €,1530,2014,Medium
Germany,2014,Qtr 2,mayo,1,May,VTT,Channel Partners,9609.6,"10,92 €",2640,950.4,10560,250,5,6969.6,72.52747252747253,12,2640 €,880,2014,Medium
Germany,2014,Qtr 2,junio,1,June,Amarilla,Government,25134.4,"18,4 €",13660,2185.6,27320,260,6,11474.4,45.65217391304348,20,13660 €,1366,2014,Medium
Germany,2014,Qtr 2,junio,1,June,Carretera,Midmarket,13320,15 €,8880,0,13320,3,6,4440,33.33333333333333,15,8880 €,888,2014,None
Germany,2014,Qtr 2,junio,1,June,Carretera,Small Business,200499,291 €,172250,6201,206700,3,6,28249,14.0893470790378,300,172250 €,689,2014,Low
Germany,2014,Qtr 2,junio,1,June,Montana,Channel Partners,18540,12 €,4635,0,18540,5,6,13905,75,12,4635 €,1545,2014,None
Germany,2014,Qtr 2,junio,1,June,Paseo,Enterprise,190362.5,"121,25 €",188400,5887.5,196250,10,6,1962.5,1.0309278350515463,125,188400 €,1570,2014,Low
Germany,2014,Qtr 2,junio,1,June,Paseo,Government,25134.4,"18,4 €",13660,2185.6,27320,10,6,11474.4,45.65217391304348,20,13660 €,1366,2014,Medium
Germany,2014,Qtr 2,junio,1,June,Paseo,Government,352100,350 €,261560,0,352100,10,6,90540,25.71428571428571,350,261560 €,1006,2014,None
Germany,2014,Qtr 2,junio,1,June,Paseo,Small Business,200499,291 €,172250,6201,206700,10,6,28249,14.0893470790378,300,172250 €,689,2014,Low
Germany,2014,Qtr 2,junio,1,June,Velo,Channel Partners,18540,12 €,4635,0,18540,120,6,13905,75,12,4635 €,1545,2014,None
Germany,2014,Qtr 2,junio,1,June,Velo,Government,15056.72,"6,44 €",11690,1309.28,16366,120,6,3366.72,22.36024844720497,7,11690 €,2338,2014,Medium
Germany,2014,Qtr 2,junio,1,June,Velo,Government,352100,350 €,261560,0,352100,120,6,90540,25.71428571428571,350,261560 €,1006,2014,None
Germany,2014,Qtr 2,junio,1,June,VTT,Enterprise,190362.5,"121,25 €",188400,5887.5,196250,250,6,1962.5,1.0309278350515463,125,188400 €,1570,2014,Low
Germany,2014,Qtr 2,junio,1,June,VTT,Government,15056.72,"6,44 €",11690,1309.28,16366,250,6,3366.72,22.36024844720497,7,11690 €,2338,2014,Medium
Germany,2014,Qtr 2,junio,1,June,VTT,Midmarket,13320,15 €,8880,0,13320,250,6,4440,33.33333333333333,15,8880 €,888,2014,None
Germany,2014,Qtr 3,julio,1,July,Amarilla,Government,11802,7 €,8430,0,11802,260,7,3372,28.57142857142857,7,8430 €,1686,2014,None
Germany,2014,Qtr 3,julio,1,July,Carretera,Small Business,750537,267 €,702750,92763,843300,3,7,47787,6.367041198501873,300,702750 €,2811,2014,High
Germany,2014,Qtr 3,julio,1,July,Montana,Government,11868,"18,4 €",6450,1032,12900,5,7,5418,45.65217391304348,20,6450 €,645,2014,Medium
Germany,2014,Qtr 3,julio,1,July,Paseo,Channel Partners,4404,12 €,1101,0,4404,10,7,3303,75,12,1101 €,367,2014,None
Germany,2014,Qtr 3,julio,1,July,Paseo,Enterprise,408386.25,"116,25 €",421560,30738.75,439125,10,7,-13173.75,-3.225806451612903,125,421560 €,3513,2014,Medium
Germany,2014,Qtr 3,julio,1,July,Velo,Government,416279.5,"318,5 €",339820,41170.5,457450,120,7,76459.5,18.367346938775512,350,339820 €,1307,2014,Medium
Germany,2014,Qtr 3,julio,1,July,VTT,Midmarket,6273,"12,75 €",4920,1107,7380,250,7,1353,21.568627450980394,15,4920 €,492,2014,High
Germany,2014,Qtr 3,agosto,1,August,Amarilla,Channel Partners,27799.2,"10,8 €",7722,3088.8,30888,260,8,20077.2,72.22222222222221,12,7722 €,2574,2014,High
Germany,2014,Qtr 3,agosto,1,August,Carretera,Enterprise,293993.75,"106,25 €",332040,51881.25,345875,3,8,-38046.25,-12.941176470588237,125,332040 €,2767,2014,High
Germany,2014,Qtr 3,agosto,1,August,Montana,Small Business,535392,288 €,464750,22308,557700,5,8,70642,13.194444444444445,300,464750 €,1859,2014,Low
Germany,2014,Qtr 3,agosto,1,August,Paseo,Government,10291.12,"6,44 €",7990,894.88,11186,10,8,2301.12,22.36024844720497,7,7990 €,1598,2014,Medium
Germany,2014,Qtr 3,agosto,1,August,Paseo,Midmarket,24576.3,"14,1 €",17430,1568.7,26145,10,8,7146.3,29.078014184397162,15,17430 €,1743,2014,Medium
Germany,2014,Qtr 3,agosto,1,August,Velo,Government,18818.8,"18,8 €",10010,1201.2,20020,120,8,8808.8,46.808510638297875,20,10010 €,1001,2014,Medium
Germany,2014,Qtr 3,agosto,1,August,VTT,Government,135884,322 €,109720,11816,147700,250,8,26164,19.25465838509317,350,109720 €,422,2014,Medium
Germany,2014,Qtr 3,septiembre,1,September,Amarilla,Government,640752,336 €,495820,26698,667450,260,9,144932,22.61904761904762,350,495820 €,1907,2014,Low
Germany,2014,Qtr 3,septiembre,1,September,Carretera,Channel Partners,17253.6,"10,92 €",4740,1706.4,18960,3,9,12513.6,72.52747252747253,12,4740 €,1580,2014,Medium
Germany,2014,Qtr 3,septiembre,1,September,Montana,Government,15022,7 €,10730,0,15022,5,9,4292,28.57142857142857,7,10730 €,2146,2014,None
Germany,2014,Qtr 3,septiembre,1,September,Paseo,Government,35585.6,"18,4 €",19340,3094.4,38680,10,9,16245.6,45.65217391304348,20,19340 €,1934,2014,Medium
Germany,2014,Qtr 3,septiembre,1,September,Paseo,Midmarket,11092.95,"14,85 €",7470,112.05,11205,10,9,3622.95,32.659932659932664,15,7470 €,747,2014,Low
Germany,2014,Qtr 3,septiembre,1,September,Velo,Enterprise,242613.75,"116,25 €",250440,18261.25,260875,120,9,-7826.25,-3.225806451612903,125,250440 €,2087,2014,Medium
Germany,2014,Qtr 3,septiembre,1,September,VTT,Small Business,292842,297 €,246500,2958,295800,250,9,46342,15.824915824915825,300,246500 €,986,2014,Low
Germany,2014,Qtr 4,octubre,1,October,Amarilla,Channel Partners,5040.96,"10,68 €",1416,623.04,5664,260,10,3624.96,71.91011235955057,12,1416 €,472,2014,High
Germany,2014,Qtr 4,octubre,1,October,Carretera,Enterprise,115281.25,"106,25 €",130200,20343.75,135625,3,10,-14918.75,-12.941176470588237,125,130200 €,1085,2014,High
Germany,2014,Qtr 4,octubre,1,October,Carretera,Small Business,582048,288 €,505250,24252,606300,3,10,76798,13.194444444444445,300,505250 €,2021,2014,Low
Germany,2014,Qtr 4,octubre,1,October,Montana,Small Business,582048,288 €,505250,24252,606300,5,10,76798,13.194444444444445,300,505250 €,2021,2014,Low
Germany,2014,Qtr 4,octubre,1,October,Paseo,Enterprise,115281.25,"106,25 €",130200,20343.75,135625,10,10,-14918.75,-12.941176470588237,125,130200 €,1085,2014,High
Germany,2014,Qtr 4,octubre,1,October,Paseo,Government,4338,18 €,2410,482,4820,10,10,1928,44.44444444444444,20,2410 €,241,2014,High
Germany,2014,Qtr 4,octubre,1,October,Paseo,Government,2293.2,"6,37 €",1800,226.8,2520,10,10,493.2,21.50706436420722,7,1800 €,360,2014,Medium
Germany,2014,Qtr 4,octubre,1,October,Paseo,Midmarket,14981.25,"12,75 €",11750,2643.75,17625,10,10,3231.25,21.568627450980394,15,11750 €,1175,2014,High
Germany,2014,Qtr 4,octubre,1,October,Velo,Channel Partners,5040.96,"10,68 €",1416,623.04,5664,120,10,3624.96,71.91011235955057,12,1416 €,472,2014,High
Germany,2014,Qtr 4,octubre,1,October,Velo,Government,4338,18 €,2410,482,4820,120,10,1928,44.44444444444444,20,2410 €,241,2014,High
Germany,2014,Qtr 4,octubre,1,October,Velo,Government,986811,343 €,748020,20139,1006950,120,10,238791,24.198250728862973,350,748020 €,2877,2014,Low
Germany,2014,Qtr 4,octubre,1,October,VTT,Government,986811,343 €,748020,20139,1006950,250,10,238791,24.198250728862973,350,748020 €,2877,2014,Low
Germany,2014,Qtr 4,octubre,1,October,VTT,Government,2293.2,"6,37 €",1800,226.8,2520,250,10,493.2,21.50706436420722,7,1800 €,360,2014,Medium
Germany,2014,Qtr 4,octubre,1,October,VTT,Midmarket,14981.25,"12,75 €",11750,2643.75,17625,250,10,3231.25,21.568627450980394,15,11750 €,1175,2014,High
Germany,2014,Qtr 4,noviembre,1,November,Amarilla,Government,27968,"18,4 €",15200,2432,30400,260,11,12768,45.65217391304348,20,15200 €,1520,2014,Medium
Germany,2014,Qtr 4,noviembre,1,November,Carretera,Midmarket,19517.7,"12,9 €",15130,3177.3,22695,3,11,4387.7,22.48062015503876,15,15130 €,1513,2014,High
Germany,2014,Qtr 4,noviembre,1,November,Montana,Channel Partners,26698.8,"11,4 €",7026,1405.2,28104,5,11,19672.8,73.68421052631578,12,7026 €,2342,2014,Medium
Germany,2014,Qtr 4,noviembre,1,November,Paseo,Government,108706.5,"304,5 €",92820,16243.5,124950,10,11,15886.5,14.614121510673234,350,92820 €,357,2014,High
Germany,2014,Qtr 4,noviembre,1,November,Paseo,Small Business,358776,264 €,339750,48924,407700,10,11,19026,5.303030303030303,300,339750 €,1359,2014,High
Germany,2014,Qtr 4,noviembre,1,November,Velo,Government,16789.5,"6,3 €",13325,1865.5,18655,120,11,3464.5,20.634920634920633,7,13325 €,2665,2014,High
Germany,2014,Qtr 4,noviembre,1,November,VTT,Enterprise,58650,"106,25 €",66240,10350,69000,250,11,-7590,-12.941176470588237,125,66240 €,552,2014,High
Germany,2014,Qtr 4,diciembre,1,December,Amarilla,Midmarket,9811.8,"13,8 €",7110,853.2,10665,260,12,2701.8,27.536231884057973,15,7110 €,711,2014,Medium
Germany,2014,Qtr 4,diciembre,1,December,Amarilla,Small Business,356250,285 €,312500,18750,375000,260,12,43750,12.280701754385964,300,312500 €,1250,2014,Medium
Germany,2014,Qtr 4,diciembre,1,December,Carretera,Government,1685.6,"6,02 €",1400,274.4,1960,3,12,285.6,16.943521594684384,7,1400 €,280,2014,High
Germany,2014,Qtr 4,diciembre,1,December,Carretera,Government,529550,350 €,393380,0,529550,3,12,136170,25.71428571428571,350,393380 €,1513,2014,None
Germany,2014,Qtr 4,diciembre,1,December,Montana,Enterprise,206852.5,"121,25 €",204720,6397.5,213250,5,12,2132.5,1.0309278350515463,125,204720 €,1706,2014,Low
Germany,2014,Qtr 4,diciembre,1,December,Montana,Midmarket,9811.8,"13,8 €",7110,853.2,10665,5,12,2701.8,27.536231884057973,15,7110 €,711,2014,Medium
Germany,2014,Qtr 4,diciembre,1,December,Paseo,Channel Partners,10575.72,"10,44 €",3039,1580.28,12156,10,12,7536.72,71.26436781609196,12,3039 €,1013,2014,High
Germany,2014,Qtr 4,diciembre,1,December,Paseo,Enterprise,206852.5,"121,25 €",204720,6397.5,213250,10,12,2132.5,1.0309278350515463,125,204720 €,1706,2014,Low
Germany,2014,Qtr 4,diciembre,1,December,Paseo,Government,26945.6,"17,6 €",15310,3674.4,30620,10,12,11635.6,43.18181818181818,20,15310 €,1531,2014,High
Germany,2014,Qtr 4,diciembre,1,December,Paseo,Government,529550,350 €,393380,0,529550,10,12,136170,25.71428571428571,350,393380 €,1513,2014,None
Germany,2014,Qtr 4,diciembre,1,December,Velo,Channel Partners,10575.72,"10,44 €",3039,1580.28,12156,120,12,7536.72,71.26436781609196,12,3039 €,1013,2014,High
Germany,2014,Qtr 4,diciembre,1,December,Velo,Small Business,356250,285 €,312500,18750,375000,120,12,43750,12.280701754385964,300,312500 €,1250,2014,Medium
Germany,2014,Qtr 4,diciembre,1,December,VTT,Government,28631.2,"15,8096 €",16710,3948.8,32580,500,24,11921.2,41.63709519684819,27,16710 €,1811,4028,High
Mexico,2013,Qtr 3,septiembre,1,September,Amarilla,Enterprise,105353.75,"111,25 €",113640,13021.25,118375,260,9,-8286.25,-7.865168539325842,125,113640 €,947,2013,High
Mexico,2013,Qtr 3,septiembre,1,September,Carretera,Government,34112.4,"18,6 €",18340,2567.6,36680,3,9,15772.4,46.236559139784944,20,18340 €,1834,2013,Medium
Mexico,2013,Qtr 3,septiembre,1,September,Montana,Government,239400,"332,5 €",187200,12600,252000,5,9,52200,21.804511278195488,350,187200 €,720,2013,Medium
Mexico,2013,Qtr 3,septiembre,1,September,Paseo,Government,11950.4,"6,79 €",8800,369.6,12320,10,9,3150.4,26.362297496318117,7,8800 €,1760,2013,Low
Mexico,2013,Qtr 3,septiembre,1,September,Paseo,Small Business,236400,300 €,197000,0,236400,10,9,39400,16.666666666666664,300,197000 €,788,2013,None
Mexico,2013,Qtr 3,septiembre,1,September,Velo,Midmarket,8744.25,"13,35 €",6550,1080.75,9825,120,9,2194.25,25.0936329588015,15,6550 €,655,2013,High
Mexico,2013,Qtr 3,septiembre,1,September,VTT,Channel Partners,10733.4,"10,68 €",3015,1326.6,12060,250,9,7718.4,71.91011235955057,12,3015 €,1005,2013,High
Mexico,2013,Qtr 4,octubre,1,October,Amarilla,Government,117552.54,"56,7612 €",98075,14936.46,132489,520,20,19477.54,16.569220877745387,357,98075 €,2071,4026,High
Mexico,2013,Qtr 4,octubre,1,October,Carretera,Channel Partners,4007.64,"10,92 €",1101,396.36,4404,3,10,2906.64,72.52747252747253,12,1101 €,367,2013,Medium
Mexico,2013,Qtr 4,octubre,1,October,Carretera,Small Business,146718,297 €,123500,1482,148200,3,10,23218,15.824915824915825,300,123500 €,494,2013,Low
Mexico,2013,Qtr 4,octubre,1,October,Montana,Government,40580.54,"11,7898 €",25785,5808.46,46389,10,20,14795.54,36.45969225643621,27,25785 €,3442,4026,High
Mexico,2013,Qtr 4,octubre,1,October,Paseo,Channel Partners,4007.64,"10,92 €",1101,396.36,4404,10,10,2906.64,72.52747252747253,12,1101 €,367,2013,Medium
Mexico,2013,Qtr 4,octubre,1,October,Paseo,Enterprise,262762.5,"122,5 €",257400,5362.5,268125,10,10,5362.5,2.0408163265306123,125,257400 €,2145,2013,Low
Mexico,2013,Qtr 4,octubre,1,October,Paseo,Government,30184,"17,6 €",17150,4116,34300,10,10,13034,43.18181818181818,20,17150 €,1715,2013,High
Mexico,2013,Qtr 4,octubre,1,October,Paseo,Midmarket,21801.6,"14,4 €",15140,908.4,22710,10,10,6661.6,30.555555555555557,15,15140 €,1514,2013,Low
Mexico,2013,Qtr 4,octubre,1,October,Velo,Enterprise,262762.5,"122,5 €",257400,5362.5,268125,120,10,5362.5,2.0408163265306123,125,257400 €,2145,2013,Low
Mexico,2013,Qtr 4,octubre,1,October,Velo,Government,107156,"311,5 €",89440,13244,120400,120,10,17716,16.53290529695024,350,89440 €,344,2013,High
Mexico,2013,Qtr 4,octubre,1,October,VTT,Midmarket,21801.6,"14,4 €",15140,908.4,22710,250,10,6661.6,30.555555555555557,15,15140 €,1514,2013,Low
Mexico,2013,Qtr 4,octubre,1,October,VTT,Small Business,146718,297 €,123500,1482,148200,250,10,23218,15.824915824915825,300,123500 €,494,2013,Low
Mexico,2013,Qtr 4,noviembre,1,November,Amarilla,Midmarket,24123,"12,9 €",18700,3927,28050,260,11,5423,22.48062015503876,15,18700 €,1870,2013,High
Mexico,2013,Qtr 4,noviembre,1,November,Carretera,Government,16858.38,"6,23 €",13530,2083.62,18942,3,11,3328.38,19.743178170144464,7,13530 €,2706,2013,High
Mexico,2013,Qtr 4,noviembre,1,November,Montana,Enterprise,203350,"122,5 €",199200,4150,207500,5,11,4150,2.0408163265306123,125,199200 €,1660,2013,Low
Mexico,2013,Qtr 4,noviembre,1,November,Paseo,Channel Partners,30835.08,"11,16 €",8289,2320.92,33156,10,11,22546.08,73.11827956989248,12,8289 €,2763,2013,Medium
Mexico,2013,Qtr 4,noviembre,1,November,Paseo,Government,639922.5,"297,5 €",559260,112927.5,752850,10,11,80662.5,12.605042016806722,350,559260 €,2151,2013,High
Mexico,2013,Qtr 4,noviembre,1,November,Velo,Small Business,679905,261 €,651250,101595,781500,120,11,28655,4.21455938697318,300,651250 €,2605,2013,High
Mexico,2013,Qtr 4,noviembre,1,November,VTT,Government,21112.4,"18,8 €",11230,1347.6,22460,250,11,9882.4,46.808510638297875,20,11230 €,1123,2013,Medium
Mexico,2013,Qtr 4,diciembre,1,December,Amarilla,Channel Partners,15180,"11,04 €",4125,1320,16500,260,12,11055,72.82608695652173,12,4125 €,1375,2013,Medium
Mexico,2013,Qtr 4,diciembre,1,December,Carretera,Enterprise,303257.5,"107,5 €",338520,49367.5,352625,3,12,-35262.5,-11.627906976744185,125,338520 €,2821,2013,High
Mexico,2013,Qtr 4,diciembre,1,December,Montana,Small Business,313500,285 €,275000,16500,330000,5,12,38500,12.280701754385964,300,275000 €,1100,2013,Medium
Mexico,2013,Qtr 4,diciembre,1,December,Paseo,Government,12532.24,"6,44 €",9730,1089.76,13622,10,12,2802.24,22.36024844720497,7,9730 €,1946,2013,Medium
Mexico,2013,Qtr 4,diciembre,1,December,Paseo,Midmarket,5016,"13,2 €",3800,684,5700,10,12,1216,24.242424242424242,15,3800 €,380,2013,High
Mexico,2013,Qtr 4,diciembre,1,December,Velo,Government,10662.4,"19,6 €",5440,217.6,10880,120,12,5222.4,48.97959183673469,20,5440 €,544,2013,Low
Mexico,2013,Qtr 4,diciembre,1,December,VTT,Government,665420,343 €,504400,13580,679000,250,12,161020,24.198250728862973,350,504400 €,1940,2013,Low
Mexico,2014,Qtr 1,enero,1,January,Amarilla,Government,46796.2,"17,8 €",26290,5783.8,52580,260,1,20506.2,43.82022471910113,20,26290 €,2629,2014,High
Mexico,2014,Qtr 1,enero,1,January,Montana,Channel Partners,26114.4,"11,16 €",7020,1965.6,28080,5,1,19094.4,73.11827956989248,12,7020 €,2340,2014,Medium
Mexico,2014,Qtr 1,enero,1,January,Paseo,Government,769814.5,"318,5 €",628420,76135.5,845950,10,1,141394.5,18.367346938775512,350,628420 €,2417,2014,Medium
Mexico,2014,Qtr 1,enero,1,January,Paseo,Small Business,700245,273 €,641250,69255,769500,10,1,58995,8.424908424908425,300,641250 €,2565,2014,Medium
Mexico,2014,Qtr 1,enero,1,January,Velo,Government,10451,7 €,7465,0,10451,120,1,2986,28.57142857142857,7,7465 €,1493,2014,None
Mexico,2014,Qtr 1,enero,1,January,Velo,Midmarket,40769.25,"14,25 €",28610,2145.75,42915,120,1,12159.25,29.82456140350877,15,28610 €,2861,2014,Medium
Mexico,2014,Qtr 1,enero,1,January,VTT,Enterprise,61632.5,"111,25 €",66480,7617.5,69250,250,1,-4847.5,-7.865168539325842,125,66480 €,554,2014,High
Mexico,2014,Qtr 1,febrero,1,February,Amarilla,Government,626640,336 €,484900,26110,652750,260,2,141740,22.61904761904762,350,484900 €,1865,2014,Low
Mexico,2014,Qtr 1,febrero,1,February,Carretera,Channel Partners,8113.32,"11,16 €",2181,610.68,8724,3,2,5932.32,73.11827956989248,12,2181 €,727,2014,Medium
Mexico,2014,Qtr 1,febrero,1,February,Montana,Government,8139.6,"5,95 €",6840,1436.4,9576,5,2,1299.6,15.966386554621847,7,6840 €,1368,2014,High
Mexico,2014,Qtr 1,febrero,1,February,Paseo,Government,4472,"17,2 €",2600,728,5200,10,2,1872,41.86046511627907,20,2600 €,260,2014,High
Mexico,2014,Qtr 1,febrero,1,February,Paseo,Midmarket,14610,15 €,9740,0,14610,10,2,4870,33.33333333333333,15,9740 €,974,2014,None
Mexico,2014,Qtr 1,febrero,1,February,Velo,Enterprise,169312.5,"107,5 €",189000,27562.5,196875,120,2,-19687.5,-11.627906976744185,125,189000 €,1575,2014,High
Mexico,2014,Qtr 1,febrero,1,February,VTT,Small Business,766413,279 €,686750,57687,824100,250,2,79663,10.39426523297491,300,686750 €,2747,2014,Medium
Mexico,2014,Qtr 1,marzo,1,March,Amarilla,Small Business,323694,294 €,275250,6606,330300,260,3,48444,14.965986394557824,300,275250 €,1101,2014,Low
Mexico,2014,Qtr 1,marzo,1,March,Carretera,Government,419265,"346,5 €",314600,4235,423500,3,3,104665,24.963924963924963,350,314600 €,1210,2014,Low
Mexico,2014,Qtr 1,marzo,1,March,Montana,Midmarket,32877.9,"14,85 €",22140,332.1,33210,5,3,10737.9,32.659932659932664,15,22140 €,2214,2014,Low
Mexico,2014,Qtr 1,marzo,1,March,Paseo,Enterprise,128110,115 €,133680,11140,139250,10,3,-5570,-4.3478260869565215,125,133680 €,1114,2014,Medium
Mexico,2014,Qtr 1,marzo,1,March,Paseo,Government,19971.6,"17,8 €",11220,2468.4,22440,10,3,8751.6,43.82022471910113,20,11220 €,1122,2014,High
Mexico,2014,Qtr 1,marzo,1,March,Velo,Channel Partners,5100,"10,2 €",1500,900,6000,120,3,3600,70.58823529411765,12,1500 €,500,2014,High
Mexico,2014,Qtr 1,marzo,1,March,VTT,Government,17476.06,"6,02 €",14515,2844.94,20321,250,3,2961.06,16.943521594684384,7,14515 €,2903,2014,High
Mexico,2014,Qtr 2,abril,1,April,Amarilla,Enterprise,128880,120 €,128880,5370,134250,260,4,0,0,125,128880 €,1074,2014,Low
Mexico,2014,Qtr 2,abril,1,April,Carretera,Government,44358.8,"17,2 €",25790,7221.2,51580,3,4,18568.8,41.86046511627907,20,25790 €,2579,2014,High
Mexico,2014,Qtr 2,abril,1,April,Montana,Government,322420,329 €,254800,20580,343000,5,4,67620,20.972644376899694,350,254800 €,980,2014,Medium
Mexico,2014,Qtr 2,abril,1,April,Paseo,Government,15083.25,"5,95 €",12675,2661.75,17745,10,4,2408.25,15.966386554621847,7,12675 €,2535,2014,High
Mexico,2014,Qtr 2,abril,1,April,Paseo,Small Business,457995,285 €,401750,24105,482100,10,4,56245,12.280701754385964,300,401750 €,1607,2014,Medium
Mexico,2014,Qtr 2,abril,1,April,Velo,Midmarket,35872.2,"13,65 €",26280,3547.8,39420,120,4,9592.2,26.73992673992674,15,26280 €,2628,2014,Medium
Mexico,2014,Qtr 2,abril,1,April,VTT,Channel Partners,22302.24,"11,64 €",5748,689.76,22992,250,4,16554.24,74.22680412371135,12,5748 €,1916,2014,Low
Mexico,2014,Qtr 2,mayo,1,May,Amarilla,Government,36702,18 €,20390,4078,40780,260,5,16312,44.44444444444444,20,20390 €,2039,2014,High
Mexico,2014,Qtr 2,mayo,1,May,Montana,Channel Partners,28100.16,"10,56 €",7983,3831.84,31932,5,5,20117.16,71.5909090909091,12,7983 €,2661,2014,High
Mexico,2014,Qtr 2,mayo,1,May,Paseo,Government,848172.5,"297,5 €",741260,149677.5,997850,10,5,106912.5,12.605042016806722,350,741260 €,2851,2014,High
Mexico,2014,Qtr 2,mayo,1,May,Paseo,Small Business,159570,270 €,147750,17730,177300,10,5,11820,7.4074074074074066,300,147750 €,591,2014,High
Mexico,2014,Qtr 2,mayo,1,May,Velo,Government,2508.66,"6,93 €",1810,25.34,2534,120,5,698.66,27.84992784992785,7,1810 €,362,2014,Low
Mexico,2014,Qtr 2,mayo,1,May,Velo,Midmarket,3344.25,"13,65 €",2450,330.75,3675,120,5,894.25,26.73992673992674,15,2450 €,245,2014,Medium
Mexico,2014,Qtr 2,mayo,1,May,VTT,Enterprise,38362.5,"112,5 €",40920,4262.5,42625,250,5,-2557.5,-6.666666666666667,125,40920 €,341,2014,High
Mexico,2014,Qtr 2,junio,1,June,Amarilla,Government,18891.6,"18,2 €",10380,1868.4,20760,260,6,8511.6,45.05494505494506,20,10380 €,1038,2014,Medium
Mexico,2014,Qtr 2,junio,1,June,Amarilla,Small Business,678960,276 €,615000,59040,738000,260,6,63960,9.420289855072465,300,615000 €,2460,2014,Medium
Mexico,2014,Qtr 2,junio,1,June,Carretera,Government,272888,308 €,230360,37212,310100,3,6,42528,15.584415584415584,350,230360 €,886,2014,High
Mexico,2014,Qtr 2,junio,1,June,Carretera,Midmarket,37050,15 €,24700,0,37050,3,6,12350,33.33333333333333,15,24700 €,2470,2014,None
Mexico,2014,Qtr 2,junio,1,June,Montana,Channel Partners,6305.76,"10,44 €",1812,942.24,7248,5,6,4493.76,71.26436781609196,12,1812 €,604,2014,High
Mexico,2014,Qtr 2,junio,1,June,Montana,Midmarket,37050,15 €,24700,0,37050,5,6,12350,33.33333333333333,15,24700 €,2470,2014,None
Mexico,2014,Qtr 2,junio,1,June,Paseo,Enterprise,81095,"122,5 €",79440,1655,82750,10,6,1655,2.0408163265306123,125,79440 €,662,2014,Low
Mexico,2014,Qtr 2,junio,1,June,Paseo,Government,272888,308 €,230360,37212,310100,10,6,42528,15.584415584415584,350,230360 €,886,2014,High
Mexico,2014,Qtr 2,junio,1,June,Paseo,Government,18891.6,"18,2 €",10380,1868.4,20760,10,6,8511.6,45.05494505494506,20,10380 €,1038,2014,Medium
Mexico,2014,Qtr 2,junio,1,June,Paseo,Small Business,678960,276 €,615000,59040,738000,10,6,63960,9.420289855072465,300,615000 €,2460,2014,Medium
Mexico,2014,Qtr 2,junio,1,June,Velo,Channel Partners,6305.76,"10,44 €",1812,942.24,7248,120,6,4493.76,71.26436781609196,12,1812 €,604,2014,High
Mexico,2014,Qtr 2,junio,1,June,Velo,Government,9856.84,"6,58 €",7490,629.16,10486,120,6,2366.84,24.012158054711247,7,7490 €,1498,2014,Medium
Mexico,2014,Qtr 2,junio,1,June,VTT,Enterprise,81095,"122,5 €",79440,1655,82750,250,6,1655,2.0408163265306123,125,79440 €,662,2014,Low
Mexico,2014,Qtr 2,junio,1,June,VTT,Government,9856.84,"6,58 €",7490,629.16,10486,250,6,2366.84,24.012158054711247,7,7490 €,1498,2014,Medium
Mexico,2014,Qtr 3,julio,1,July,Amarilla,Government,11191.95,"6,65 €",8415,589.05,11781,260,7,2776.95,24.81203007518797,7,8415 €,1683,2014,Medium
